passengers,freight,mail,passenger_miles,origin_city_name_dest_city_name
1,0,0,84,"Toksook, AK - Tuntutuliak, AK Total"
187,676,2422,1309,"Toksook, AK - Tununak, AK Total"
136,0,0,565080,"Tokushima, Japan - Honolulu, HI Total"
841,0,0,2903340,"Tokyo, Japan - Anchorage, AK Total"
99043,10307259,197655,678518628,"Tokyo, Japan - Atlanta, GA Total"
56398,9576769,0,377965830,"Tokyo, Japan - Boston, MA Total"
1,0,0,6872,"Tokyo, Japan - Charlotte, NC Total"
367638,74495441,756784,2306474621,"Tokyo, Japan - Chicago, IL Total"
161303,15108414,437779,1036694381,"Tokyo, Japan - Dallas/Fort Worth, TX Total"
65608,7258383,0,379723018,"Tokyo, Japan - Denver, CO Total"
90759,6817866,622955,580653967,"Tokyo, Japan - Detroit, MI Total"
457,0,0,1595387,"Tokyo, Japan - Fairbanks, AK Total"
456292,11764301,4211390,711023204,"Tokyo, Japan - Guam, TT Total"
1011692,68687152,823580,3873124813,"Tokyo, Japan - Honolulu, HI Total"
121377,19701645,229631,806286145,"Tokyo, Japan - Houston, TX Total"
1,0,0,3952,"Tokyo, Japan - Kahului, HI Total"
3,0,0,12039,"Tokyo, Japan - Kona, HI Total"
8880,30304,0,48952401,"Tokyo, Japan - Las Vegas, NV Total"
594267,73512848,2513541,3244078942,"Tokyo, Japan - Los Angeles, CA Total"
1896,0,0,14098656,"Tokyo, Japan - Miami, FL Total"
81239,10313060,6394,483372050,"Tokyo, Japan - Minneapolis, MN Total"
653,0,0,4333850,"Tokyo, Japan - Nashville, TN Total"
317298,66430944,539639,2140099766,"Tokyo, Japan - New York, NY Total"
69896,8149036,3142,470522805,"Tokyo, Japan - Newark, NJ Total"
1906,0,0,13819919,"Tokyo, Japan - Orlando, FL Total"
53659,3213049,16442,258784759,"Tokyo, Japan - Portland, OR Total"
76122,786497,1797,111085547,"Tokyo, Japan - Saipan, TT Total"
5237,0,0,28551524,"Tokyo, Japan - Salt Lake City, UT Total"
58362,9032362,0,324317634,"Tokyo, Japan - San Diego, CA Total"
327031,31573760,229726,1680768444,"Tokyo, Japan - San Francisco, CA Total"
47274,9009599,0,243650196,"Tokyo, Japan - San Jose, CA Total"
169211,18757050,121719,808088948,"Tokyo, Japan - Seattle, WA Total"
140408,28638935,150565,948161800,"Tokyo, Japan - Washington, DC Total"
241,0,0,206778,"Toledo, OH - Alexandria, LA Total"
80,0,0,40560,"Toledo, OH - Atlantic City, NJ Total"
165,0,0,67980,"Toledo, OH - Baltimore, MD Total"
29,0,0,8671,"Toledo, OH - Beckley, WV Total"
172,0,0,113692,"Toledo, OH - Boston, MA Total"
23,0,0,6371,"Toledo, OH - Buffalo, NY Total"
178,0,0,305804,"Toledo, OH - Bullhead City, AZ Total"
36237,421,1,7718481,"Toledo, OH - Chicago, IL Total"
164,0,0,83804,"Toledo, OH - Des Moines, IA Total"
564,0,0,465300,"Toledo, OH - Gulfport/Biloxi, MS Total"
71,0,0,27051,"Toledo, OH - Harrisburg, PA Total"
123,0,0,68880,"Toledo, OH - Islip, NY Total"
1694,0,0,2222528,"Toledo, OH - Laredo, TX Total"
167,0,0,109886,"Toledo, OH - Little Rock, AR Total"
290,0,0,162980,"Toledo, OH - Memphis, TN Total"
335,62499,0,265320,"Toledo, OH - Mobile, AL Total"
140,0,0,56980,"Toledo, OH - Nashville, TN Total"
30,0,0,6600,"Toledo, OH - Pittsburgh, PA Total"
14955,0,0,15194280,"Toledo, OH - Punta Gorda, FL Total"
128,0,0,35328,"Toledo, OH - Rockford, IL Total"
72,0,0,105336,"Toledo, OH - Salt Lake City, UT Total"
20529,0,0,18373455,"Toledo, OH - Sanford, FL Total"
135,0,0,17550,"Toledo, OH - South Bend, IN Total"
17043,0,0,16105635,"Toledo, OH - St. Petersburg, FL Total"
293,56987,0,307357,"Toledo, OH - West Palm Beach/Palm Beach, FL Total"
131,0,0,75063,"Toledo, OH - Westfield, MA Total"
3,0,0,1578,"Toledo, OH - White Plains, NY Total"
4,0,0,5424,"Toluca, Mexico - Atlanta, GA Total"
13307,0,0,17588661,"Toluca, Mexico - Fort Lauderdale, FL Total"
5187,0,0,4040673,"Toluca, Mexico - Houston, TX Total"
9001,0,0,13438493,"Toluca, Mexico - Las Vegas, NV Total"
30,0,0,46020,"Toluca, Mexico - Los Angeles, CA Total"
3,0,0,3933,"Toluca, Mexico - Miami, FL Total"
2,0,0,2454,"Toluca, Mexico - Naples, FL Total"
5270,0,0,3715350,"Toluca, Mexico - San Antonio, TX Total"
1,0,0,1621,"Toluca, Mexico - Santa Barbara, CA Total"
6,0,0,12678,"Toluca, Mexico - Teterboro, NJ Total"
2,0,0,4884,"Toms River, NJ - Burbank, CA Total"
271,0,0,166394,"Topeka, KS - Austin, TX Total"
477,0,0,512775,"Topeka, KS - Bullhead City, AZ Total"
5,0,0,6500,"Topeka, KS - Burbank, CA Total"
401,103111,0,537340,"Topeka, KS - Cancun, Mexico Total"
50,0,0,22950,"Topeka, KS - Chicago, IL Total"
255,0,0,211395,"Topeka, KS - Clarksburg/Fairmont, WV Total"
204,0,0,86937,"Topeka, KS - Dallas/Fort Worth, TX Total"
165,0,0,179355,"Topeka, KS - Las Vegas, NV Total"
2,0,0,274,"Topeka, KS - Lincoln, NE Total"
266,3300,0,133266,"Topeka, KS - Lubbock, TX Total"
110,0,0,47080,"Topeka, KS - Minneapolis, MN Total"
173,0,0,198431,"Topeka, KS - Newark, NJ Total"
227,5790,0,60836,"Topeka, KS - Oklahoma City, OK Total"
65,0,0,83070,"Topeka, KS - San Diego, CA Total"
294,0,0,363972,"Topeka, KS - Victorville, CA Total"
261,3082,0,134154,"Topeka, KS - Waco, TX Total"
924,0,0,908292,"Topeka, KS - Wendover, UT Total"
50,0,0,15050,"Toronto, Canada - Albany, NY Total"
5,0,0,7770,"Toronto, Canada - Albuquerque, NM Total"
34,0,0,10200,"Toronto, Canada - Allentown/Bethlehem/Easton, PA Total"
11,0,0,33352,"Toronto, Canada - Anchorage, AK Total"
17,0,0,24480,"Toronto, Canada - Aspen, CO Total"
260650,0,503,192620314,"Toronto, Canada - Atlanta, GA Total"
2770,0,0,1083070,"Toronto, Canada - Atlantic City, NJ Total"
191,39125,0,137902,"Toronto, Canada - Augusta, GA Total"
13553,0,0,18418527,"Toronto, Canada - Austin, TX Total"
38156,39368,0,13240132,"Toronto, Canada - Baltimore, MD Total"
90,0,0,38700,"Toronto, Canada - Bedford, MA Total"
7,0,0,2604,"Toronto, Canada - Belmar/Farmingdale, NJ Total"
5,0,0,5965,"Toronto, Canada - Boca Raton, FL Total"
7,0,0,12740,"Toronto, Canada - Boise, ID Total"
242414,47166,0,107099116,"Toronto, Canada - Boston, MA Total"
17,0,0,26316,"Toronto, Canada - Bozeman, MT Total"
173,0,0,11764,"Toronto, Canada - Buffalo, NY Total"
1417,0,0,447860,"Toronto, Canada - Burlington, VT Total"
11,0,0,6886,"Toronto, Canada - Cedar Rapids/Iowa City, IA Total"
529,0,0,392001,"Toronto, Canada - Charleston, SC Total"
97726,0,0,57462888,"Toronto, Canada - Charlotte, NC Total"
501023,73131,739,219074576,"Toronto, Canada - Chicago, IL Total"
33182,0,0,13704155,"Toronto, Canada - Cincinnati, OH Total"
35961,0,0,6939857,"Toronto, Canada - Cleveland, OH Total"
64,0,0,47040,"Toronto, Canada - Columbia, MO Total"
18,0,0,12168,"Toronto, Canada - Columbia, SC Total"
28043,2334,0,8553115,"Toronto, Canada - Columbus, OH Total"
171,0,0,204174,"Toronto, Canada - Dallas, TX Total"
155574,165748,154,186533226,"Toronto, Canada - Dallas/Fort Worth, TX Total"
105674,5804,0,138961342,"Toronto, Canada - Denver, CO Total"
1,0,0,730,"Toronto, Canada - Des Moines, IA Total"
125780,0,0,26916876,"Toronto, Canada - Detroit, MI Total"
778,0,0,1114874,"Toronto, Canada - Eagle, CO Total"
146,0,0,55188,"Toronto, Canada - East Farmingdale, NY Total"
253565,21172,0,307827874,"Toronto, Canada - Fort Lauderdale, FL Total"
119555,3240,0,142031340,"Toronto, Canada - Fort Myers, FL Total"
4,0,0,6104,"Toronto, Canada - Grand Junction, CO Total"
10,0,0,3020,"Toronto, Canada - Grand Rapids, MI Total"
26,0,0,11076,"Toronto, Canada - Green Bay, WI Total"
15,0,0,9315,"Toronto, Canada - Greer, SC Total"
6336,0,0,1786752,"Toronto, Canada - Harrisburg, PA Total"
15252,0,0,5688996,"Toronto, Canada - Hartford, CT Total"
7413,59211,0,34463037,"Toronto, Canada - Honolulu, HI Total"
142649,0,0,182592068,"Toronto, Canada - Houston, TX Total"
6,0,0,1890,"Toronto, Canada - Hudson, NY Total"
21915,0,0,9642600,"Toronto, Canada - Indianapolis, IN Total"
19,0,0,17404,"Toronto, Canada - Jacksonville, FL Total"
12916,14984,0,10823432,"Toronto, Canada - Kansas City, MO Total"
76,0,0,100548,"Toronto, Canada - Key West, FL Total"
91,0,0,53690,"Toronto, Canada - Knoxville, TN Total"
4,0,0,1752,"Toronto, Canada - Lafayette, IN Total"
294891,222937,0,572973213,"Toronto, Canada - Las Vegas, NV Total"
3,0,0,1101,"Toronto, Canada - Lebanon-Hanover, NH Total"
8,0,0,3744,"Toronto, Canada - Lexington, KY Total"
79,0,0,72127,"Toronto, Canada - Little Rock, AR Total"
313303,4580296,0,681747328,"Toronto, Canada - Los Angeles, CA Total"
34,0,0,16864,"Toronto, Canada - Louisville, KY Total"
8,0,0,3920,"Toronto, Canada - Madison, WI Total"
4,0,0,5236,"Toronto, Canada - Marathon, FL Total"
15,0,0,6345,"Toronto, Canada - Marquette, MI Total"
102,0,0,109446,"Toronto, Canada - Melbourne, FL Total"
6,0,0,4872,"Toronto, Canada - Memphis, TN Total"
258605,364620,466,318860260,"Toronto, Canada - Miami, FL Total"
14500,0,0,6090000,"Toronto, Canada - Milwaukee, WI Total"
124457,0,0,84381846,"Toronto, Canada - Minneapolis, MN Total"
4,0,0,9052,"Toronto, Canada - Monterey, CA Total"
6,0,0,1998,"Toronto, Canada - Morristown, NJ Total"
8805,0,0,6073851,"Toronto, Canada - Myrtle Beach, SC Total"
7,0,0,3619,"Toronto, Canada - Nantucket, MA Total"
11,0,0,13354,"Toronto, Canada - Naples, FL Total"
27630,11,0,17710830,"Toronto, Canada - Nashville, TN Total"
22751,0,0,25253610,"Toronto, Canada - New Orleans, LA Total"
801993,169646,0,287861220,"Toronto, Canada - New York, NY Total"
404332,30579,0,138394572,"Toronto, Canada - Newark, NJ Total"
76,0,0,3952,"Toronto, Canada - Niagara Falls, NY Total"
4,0,0,2008,"Toronto, Canada - Norfolk, VA Total"
50,0,0,112450,"Toronto, Canada - Oakland, CA Total"
86,0,0,95804,"Toronto, Canada - Oklahoma City, OK Total"
94,0,0,79430,"Toronto, Canada - Omaha, NE Total"
347166,248029,0,366260123,"Toronto, Canada - Orlando, FL Total"
7324,0,0,15270540,"Toronto, Canada - Palm Springs, CA Total"
1,0,0,556,"Toronto, Canada - Peoria, IL Total"
138513,18718,0,48063219,"Toronto, Canada - Philadelphia, PA Total"
107774,14699,0,202183916,"Toronto, Canada - Phoenix, AZ Total"
31311,0,0,6947749,"Toronto, Canada - Pittsburgh, PA Total"
1,0,0,332,"Toronto, Canada - Pittsfield, MA Total"
171,20611,0,34884,"Toronto, Canada - Pontiac, MI Total"
2,0,0,934,"Toronto, Canada - Portland, ME Total"
77,0,0,161469,"Toronto, Canada - Portland, OR Total"
5,0,0,2195,"Toronto, Canada - Providence, RI Total"
34132,0,0,18431088,"Toronto, Canada - Raleigh/Durham, NC Total"
2,0,0,4158,"Toronto, Canada - Reno, NV Total"
6327,0,0,670662,"Toronto, Canada - Rochester, NY Total"
46,0,0,100786,"Toronto, Canada - Sacramento, CA Total"
25,0,0,41525,"Toronto, Canada - Salt Lake City, UT Total"
616,0,0,877800,"Toronto, Canada - San Antonio, TX Total"
44258,9462,0,95464506,"Toronto, Canada - San Diego, CA Total"
226089,1177559,0,510735051,"Toronto, Canada - San Francisco, CA Total"
14,0,0,31416,"Toronto, Canada - San Jose, CA Total"
13318,919,0,25450698,"Toronto, Canada - San Juan, PR Total"
1,0,0,2158,"Toronto, Canada - Santa Ana, CA Total"
2,0,0,3018,"Toronto, Canada - Santa Fe, NM Total"
22574,1584,0,25598916,"Toronto, Canada - Sarasota/Bradenton, FL Total"
35,0,0,28035,"Toronto, Canada - Savannah, GA Total"
15,0,0,3855,"Toronto, Canada - Scranton/Wilkes-Barre, PA Total"
46326,6744,0,95477886,"Toronto, Canada - Seattle, WA Total"
76,0,0,82992,"Toronto, Canada - Shreveport, LA Total"
8,0,0,3448,"Toronto, Canada - Smithfield, RI Total"
16,0,0,29392,"Toronto, Canada - Spokane, WA Total"
21324,0,0,13945896,"Toronto, Canada - St. Louis, MO Total"
5347,0,0,5881700,"Toronto, Canada - St. Petersburg, FL Total"
7126,0,0,1296932,"Toronto, Canada - Syracuse, NY Total"
5,0,0,10375,"Toronto, Canada - Tacoma, WA Total"
147537,12434,0,161553015,"Toronto, Canada - Tampa, FL Total"
167,0,0,57766,"Toronto, Canada - Teterboro, NJ Total"
16,0,0,29972,"Toronto, Canada - Tucson, AZ Total"
65,0,0,65195,"Toronto, Canada - Tulsa, OK Total"
220293,6924,0,77153901,"Toronto, Canada - Washington, DC Total"
33547,2487,0,39317084,"Toronto, Canada - West Palm Beach/Palm Beach, FL Total"
11,0,0,4488,"Toronto, Canada - Westhampton, NY Total"
81,0,0,28303,"Toronto, Canada - White Plains, NY Total"
8,0,0,2768,"Toronto, Canada - Wilmington, DE Total"
14002,415,0,8877268,"Torreon, Mexico - Dallas/Fort Worth, TX Total"
11892,0,0,6897360,"Torreon, Mexico - Houston, TX Total"
1,0,0,280,"Torreon, Mexico - Laredo, TX Total"
107,0,0,107428,"Torreon, Mexico - Las Vegas, NV Total"
2,0,0,632,"Toughkenamon, PA - Nantucket, MA Total"
8,0,0,26984,"Toulouse, France - Bangor, ME Total"
16,185,0,1106,"Trading Bay, AK - Anchorage, AK Total"
22,0,0,3278,"Traverse City, MI - Appleton, WI Total"
1872,0,0,1439568,"Traverse City, MI - Atlanta, GA Total"
2,0,0,2400,"Traverse City, MI - Austin, TX Total"
106,0,0,176278,"Traverse City, MI - Bullhead City, AZ Total"
98863,1812,0,22145616,"Traverse City, MI - Chicago, IL Total"
2158,0,0,2227056,"Traverse City, MI - Denver, CO Total"
84278,680,0,17445546,"Traverse City, MI - Detroit, MI Total"
11,0,0,1419,"Traverse City, MI - Grand Rapids, MI Total"
41,0,0,8938,"Traverse City, MI - Madison, WI Total"
23,0,0,1058,"Traverse City, MI - Manistee/Ludington, MI Total"
17367,102,0,6529992,"Traverse City, MI - Minneapolis, MN Total"
3459,0,0,2265645,"Traverse City, MI - New York, NY Total"
1045,0,0,672980,"Traverse City, MI - Newark, NJ Total"
55,0,0,26510,"Traverse City, MI - St. Louis, MO Total"
149,0,0,89251,"Traverse City, MI - Washington, DC Total"
43,0,0,28079,"Traverse City, MI - White Plains, NY Total"
7314,0,0,1294578,"Treasure Cay, The Bahamas - Fort Lauderdale, FL Total"
56,0,0,54824,"Treasure Cay, The Bahamas - Newark, NJ Total"
2,0,0,1982,"Treasure Cay, The Bahamas - Teterboro, NJ Total"
45032,0,0,31567432,"Trenton, NJ - Atlanta, GA Total"
50,0,0,6250,"Trenton, NJ - Baltimore, MD Total"
4,0,0,952,"Trenton, NJ - Bedford, MA Total"
35,0,0,31080,"Trenton, NJ - Cedar Rapids/Iowa City, IA Total"
40889,0,0,19790276,"Trenton, NJ - Charlotte, NC Total"
36383,0,0,25164009,"Trenton, NJ - Chicago, IL Total"
363,0,0,193116,"Trenton, NJ - Cincinnati, OH Total"
33121,0,0,15368144,"Trenton, NJ - Detroit, MI Total"
31699,0,0,32523174,"Trenton, NJ - Fort Lauderdale, FL Total"
22197,0,0,22818516,"Trenton, NJ - Fort Myers, FL Total"
260,0,0,158600,"Trenton, NJ - Indianapolis, IN Total"
136,0,0,105672,"Trenton, NJ - Jacksonville, FL Total"
45,0,0,28800,"Trenton, NJ - Lafayette, IN Total"
1,0,0,265,"Trenton, NJ - Lebanon-Hanover, NH Total"
3,0,0,699,"Trenton, NJ - Martha's Vineyard, MA Total"
248,0,0,173848,"Trenton, NJ - Milwaukee, WI Total"
20739,0,0,20510871,"Trenton, NJ - Minneapolis, MN Total"
265,0,0,187090,"Trenton, NJ - Nashville, TN Total"
8,0,0,480,"Trenton, NJ - New York, NY Total"
66570,0,0,59646720,"Trenton, NJ - Orlando, FL Total"
39093,0,0,14581689,"Trenton, NJ - Raleigh/Durham, NC Total"
19445,0,0,15575445,"Trenton, NJ - St. Augustine, FL Total"
329,0,0,275373,"Trenton, NJ - St. Louis, MO Total"
25577,0,0,24426035,"Trenton, NJ - Tampa, FL Total"
28,0,0,13412,"Trenton, NJ - Toledo, OH Total"
6905,0,0,6801425,"Trenton, NJ - West Palm Beach/Palm Beach, FL Total"
3,0,0,519,"Troutdale, OR - North Bend/Coos Bay, OR Total"
7,0,0,1211,"Troutdale, OR - Pendleton, OR Total"
6,0,0,2898,"Truckee, CA - San Diego, CA Total"
8,0,0,13920,"Tucson, AZ - Akron, OH Total"
28,0,0,60200,"Tucson, AZ - Albany, NY Total"
421,0,0,135141,"Tucson, AZ - Albuquerque, NM Total"
7,0,0,4011,"Tucson, AZ - Amarillo, TX Total"
99941,61964,0,154009081,"Tucson, AZ - Atlanta, GA Total"
565,0,0,450305,"Tucson, AZ - Austin, TX Total"
354,18248,0,699504,"Tucson, AZ - Baltimore, MD Total"
94,1,0,78960,"Tucson, AZ - Boise, ID Total"
420,2551,0,961380,"Tucson, AZ - Boston, MA Total"
2,0,0,3810,"Tucson, AZ - Buffalo, NY Total"
667,0,0,197432,"Tucson, AZ - Bullhead City, AZ Total"
563,0,0,255039,"Tucson, AZ - Burbank, CA Total"
1,0,0,1799,"Tucson, AZ - Charleston, SC Total"
135,1044,0,234225,"Tucson, AZ - Charlotte, NC Total"
145813,182942,0,209741403,"Tucson, AZ - Chicago, IL Total"
55,157,0,94930,"Tucson, AZ - Cleveland, OH Total"
27,0,0,23193,"Tucson, AZ - Corpus Christi, TX Total"
243,1427,0,200232,"Tucson, AZ - Dallas, TX Total"
274946,29562,0,223531098,"Tucson, AZ - Dallas/Fort Worth, TX Total"
158889,124515,0,101530071,"Tucson, AZ - Denver, CO Total"
143,0,0,165022,"Tucson, AZ - Des Moines, IA Total"
34,1159,0,56576,"Tucson, AZ - Detroit, MI Total"
27,0,0,10584,"Tucson, AZ - Durango, CO Total"
137,0,0,36853,"Tucson, AZ - El Paso, TX Total"
153,0,0,162486,"Tucson, AZ - Eugene, OR Total"
300,0,0,198900,"Tucson, AZ - Fort Collins/Loveland, CO Total"
197,0,0,117215,"Tucson, AZ - Fresno, CA Total"
26,0,0,40898,"Tucson, AZ - Grand Rapids, MI Total"
6,0,0,9984,"Tucson, AZ - Greer, SC Total"
112,0,0,103824,"Tucson, AZ - Guadalajara, Mexico Total"
72620,3052,0,67984515,"Tucson, AZ - Houston, TX Total"
62,0,0,91264,"Tucson, AZ - Indianapolis, IN Total"
6,0,0,10374,"Tucson, AZ - Jacksonville, FL Total"
1023,2678,0,1059828,"Tucson, AZ - Kansas City, MO Total"
127982,121135,0,46713430,"Tucson, AZ - Las Vegas, NV Total"
109,416,0,119355,"Tucson, AZ - Little Rock, AR Total"
559,0,0,2966054,"Tucson, AZ - London, United Kingdom Total"
743,0,2,323205,"Tucson, AZ - Long Beach, CA Total"
181576,77673,0,81890776,"Tucson, AZ - Los Angeles, CA Total"
37,0,0,54834,"Tucson, AZ - Louisville, KY Total"
610,273,0,891820,"Tucson, AZ - Milwaukee, WI Total"
25260,5674,0,32787480,"Tucson, AZ - Minneapolis, MN Total"
79,0,0,54905,"Tucson, AZ - Monterey, CA Total"
315,1791,0,445410,"Tucson, AZ - Nashville, TN Total"
387,302,0,477171,"Tucson, AZ - New Orleans, LA Total"
205,1427,0,437060,"Tucson, AZ - New York, NY Total"
16,0,0,33856,"Tucson, AZ - Newark, NJ Total"
5444,2071,0,4066668,"Tucson, AZ - Oakland, CA Total"
161,201,0,128800,"Tucson, AZ - Oklahoma City, OK Total"
131,88,0,137026,"Tucson, AZ - Omaha, NE Total"
121,0,0,49489,"Tucson, AZ - Ontario, CA Total"
499,1443,0,890216,"Tucson, AZ - Orlando, FL Total"
33,0,0,11352,"Tucson, AZ - Palm Springs, CA Total"
85,322,0,174760,"Tucson, AZ - Philadelphia, PA Total"
198838,24220,56,21872162,"Tucson, AZ - Phoenix, AZ Total"
14,0,0,25172,"Tucson, AZ - Pittsburgh, PA Total"
15245,2170,0,17059155,"Tucson, AZ - Portland, OR Total"
150,0,0,159150,"Tucson, AZ - Pullman, WA Total"
78,0,0,144768,"Tucson, AZ - Raleigh/Durham, NC Total"
1506,90,0,1069260,"Tucson, AZ - Reno, NV Total"
3002,931,0,2257504,"Tucson, AZ - Sacramento, CA Total"
45891,512,0,27580491,"Tucson, AZ - Salt Lake City, UT Total"
443,2887,0,337566,"Tucson, AZ - San Antonio, TX Total"
85537,29500,0,31477616,"Tucson, AZ - San Diego, CA Total"
34071,130,0,25587321,"Tucson, AZ - San Francisco, CA Total"
2787,32576,0,2012064,"Tucson, AZ - San Jose, CA Total"
9,0,0,5391,"Tucson, AZ - San Luis Obispo, CA Total"
49,0,0,20433,"Tucson, AZ - Santa Ana, CA Total"
9,0,0,4851,"Tucson, AZ - Santa Barbara, CA Total"
57681,4567,0,70140768,"Tucson, AZ - Seattle, WA Total"
616,323,0,693000,"Tucson, AZ - Spokane, WA Total"
136,1831,0,169184,"Tucson, AZ - St. Louis, MO Total"
84,133,0,144564,"Tucson, AZ - Tampa, FL Total"
11,0,0,20607,"Tucson, AZ - Toronto, Canada Total"
20,0,0,18120,"Tucson, AZ - Tulsa, OK Total"
395,769,0,763579,"Tucson, AZ - Washington, DC Total"
236,26,0,143488,"Tulsa, OK - Albuquerque, NM Total"
135150,12068,0,91091100,"Tulsa, OK - Atlanta, GA Total"
37,0,0,43808,"Tulsa, OK - Atlantic City, NJ Total"
907,205,0,386382,"Tulsa, OK - Austin, TX Total"
575,196,0,615825,"Tulsa, OK - Baltimore, MD Total"
12,33,0,6600,"Tulsa, OK - Birmingham, AL Total"
69,0,0,82110,"Tulsa, OK - Boise, ID Total"
31,0,0,43214,"Tulsa, OK - Boston, MA Total"
694,0,0,729394,"Tulsa, OK - Bullhead City, AZ Total"
95,0,0,121220,"Tulsa, OK - Burbank, CA Total"
40,0,0,47080,"Tulsa, OK - Cancun, Mexico Total"
50,0,0,22600,"Tulsa, OK - Cedar Rapids/Iowa City, IA Total"
4,0,0,3724,"Tulsa, OK - Charleston, SC Total"
38466,3228,0,32388372,"Tulsa, OK - Charlotte, NC Total"
21,0,0,12726,"Tulsa, OK - Chattanooga, TN Total"
158012,55247,1,92361870,"Tulsa, OK - Chicago, IL Total"
142,0,0,91732,"Tulsa, OK - Cincinnati, OH Total"
25,100,0,20925,"Tulsa, OK - Cleveland, OH Total"
50,0,0,25800,"Tulsa, OK - Colorado Springs, CO Total"
978,13692,0,737412,"Tulsa, OK - Columbus, OH Total"
109,0,0,64092,"Tulsa, OK - Corpus Christi, TX Total"
8,0,0,9664,"Tulsa, OK - Cozumel, Mexico Total"
102119,83148,0,24202203,"Tulsa, OK - Dallas, TX Total"
293538,254250,6968,69568506,"Tulsa, OK - Dallas/Fort Worth, TX Total"
1,0,0,685,"Tulsa, OK - Dayton, OH Total"
143488,67926,0,77627008,"Tulsa, OK - Denver, CO Total"
139,0,0,53793,"Tulsa, OK - Des Moines, IA Total"
15757,4044,0,12432273,"Tulsa, OK - Detroit, MI Total"
28,0,0,18844,"Tulsa, OK - El Paso, TX Total"
77,0,0,6776,"Tulsa, OK - Fayetteville, AR Total"
602,183,0,699524,"Tulsa, OK - Fort Lauderdale, FL Total"
2,0,0,2132,"Tulsa, OK - Fort Myers, FL Total"
148,0,0,153476,"Tulsa, OK - Greenville, NC Total"
89,54,0,68975,"Tulsa, OK - Greer, SC Total"
221,0,0,123981,"Tulsa, OK - Gulfport/Biloxi, MS Total"
49,0,0,34055,"Tulsa, OK - Harlingen/San Benito, TX Total"
49,0,0,187964,"Tulsa, OK - Honolulu, HI Total"
219130,64760,0,96389610,"Tulsa, OK - Houston, TX Total"
228,0,0,131556,"Tulsa, OK - Indianapolis, IN Total"
101,105,0,91809,"Tulsa, OK - Jacksonville, FL Total"
99,0,0,22077,"Tulsa, OK - Kansas City, MO Total"
54230,22580,0,58351480,"Tulsa, OK - Las Vegas, NV Total"
6,440,0,1380,"Tulsa, OK - Little Rock, AR Total"
331,0,0,420701,"Tulsa, OK - Long Beach, CA Total"
6366,7187,0,8167578,"Tulsa, OK - Los Angeles, CA Total"
141,0,0,81216,"Tulsa, OK - Louisville, KY Total"
72,0,0,99360,"Tulsa, OK - Manchester, NH Total"
192,0,0,65664,"Tulsa, OK - Memphis, TN Total"
5144,4551,0,6008192,"Tulsa, OK - Miami, FL Total"
665,177,0,309890,"Tulsa, OK - Midland/Odessa, TX Total"
195,0,0,123045,"Tulsa, OK - Milwaukee, WI Total"
